Order_ID,Warehouse_ID,Ship_Date,Delivery_Date,Delivery_Status,Return_Status,Return_Reason
13382,6,28-07-2023,03-08-2023,Late,No,None
13383,6,18-09-2023,21-09-2023,On-time,No,None
13384,2,26-10-2023,30-10-2023,On-time,No,None
13385,4,16-11-2023,21-11-2023,Late,Yes,Damaged
13386,10,18-01-2023,22-01-2023,On-time,No,None
13387,9,27-09-2023,02-10-2023,Late,Yes,Late
13388,2,15-07-2023,21-07-2023,Late,Yes,Wrong Item
13389,5,11-02-2023,14-02-2023,On-time,No,None
13390,10,02-07-2023,05-07-2023,On-time,No,None
13391,8,03-01-2023,06-01-2023,On-time,No,None
13392,4,08-02-2023,13-02-2023,Late,No,None
13393,3,14-03-2023,18-03-2023,On-time,No,None
13394,8,02-09-2023,07-09-2023,Late,No,None
13395,7,18-03-2023,20-03-2023,On-time,No,None
13396,10,11-01-2023,15-01-2023,On-time,No,None
13397,8,10-05-2023,14-05-2023,On-time,No,None
13398,10,15-11-2023,18-11-2023,On-time,No,None
13399,3,08-06-2023,12-06-2023,On-time,No,None
13400,5,13-03-2023,17-03-2023,On-time,No,None
13401,1,19-03-2023,21-03-2023,On-time,No,None
13402,6,07-02-2023,09-02-2023,On-time,No,None
13403,1,07-08-2023,11-08-2023,On-time,No,None
13404,2,02-07-2023,04-07-2023,On-time,No,None
13405,9,28-09-2023,30-09-2023,On-time,No,None
13406,4,02-09-2023,06-09-2023,On-time,No,None
13407,6,30-04-2023,04-05-2023,On-time,No,None
13408,1,25-01-2023,28-01-2023,On-time,No,None
13409,8,01-12-2023,05-12-2023,On-time,No,None
13410,7,07-01-2023,09-01-2023,On-time,No,None
13411,1,12-03-2023,15-03-2023,On-time,No,None
13412,7,04-04-2023,08-04-2023,On-time,No,None
13413,7,20-07-2023,24-07-2023,On-time,No,None
13414,9,14-06-2023,19-06-2023,Late,No,None
13415,8,08-02-2023,12-02-2023,On-time,No,None
13416,4,08-11-2023,13-11-2023,Late,No,None
13417,4,16-06-2023,18-06-2023,On-time,No,None
13418,7,02-07-2023,04-07-2023,On-time,No,None
13419,8,18-04-2023,20-04-2023,On-time,No,None
13420,3,06-07-2023,10-07-2023,On-time,No,None
13421,6,10-09-2023,16-09-2023,Late,No,None
13422,5,19-04-2023,25-04-2023,Late,No,None
13423,3,21-08-2023,27-08-2023,Late,No,None
13424,8,24-04-2023,30-04-2023,Late,No,None
13425,6,22-04-2023,26-04-2023,On-time,No,None
13426,5,07-05-2023,10-05-2023,On-time,No,None
13427,1,05-09-2023,09-09-2023,On-time,No,None
13428,6,12-01-2023,16-01-2023,On-time,No,None
13429,4,04-01-2023,06-01-2023,On-time,No,None
13430,5,20-10-2023,25-10-2023,Late,No,None
13431,8,23-12-2023,29-12-2023,Late,Yes,Damaged
13432,6,26-06-2023,29-06-2023,On-time,No,None
13433,7,06-08-2023,09-08-2023,On-time,No,None
13434,2,03-01-2023,09-01-2023,Late,Yes,Damaged
13435,7,27-01-2023,29-01-2023,On-time,No,None
13436,9,23-12-2023,28-12-2023,Late,Yes,Late
13437,8,08-04-2023,11-04-2023,On-time,No,None
13438,9,07-03-2023,09-03-2023,On-time,No,None
13439,4,06-01-2023,08-01-2023,On-time,No,None
13440,7,11-06-2023,15-06-2023,On-time,No,None
13441,9,05-06-2023,07-06-2023,On-time,No,None
13442,5,04-11-2023,06-11-2023,On-time,No,None
13443,8,14-11-2023,17-11-2023,On-time,No,None
13444,10,30-06-2023,05-07-2023,Late,No,None
13445,7,29-08-2023,02-09-2023,On-time,No,None
13446,2,24-05-2023,28-05-2023,On-time,No,None
13447,6,28-04-2023,04-05-2023,Late,No,None
13448,3,11-04-2023,14-04-2023,On-time,No,None
13449,9,05-04-2023,07-04-2023,On-time,No,None
13450,8,10-08-2023,16-08-2023,Late,Yes,Damaged
13451,5,12-06-2023,18-06-2023,Late,No,None
13452,2,14-07-2023,20-07-2023,Late,Yes,Damaged
13453,3,16-05-2023,19-05-2023,On-time,No,None
13454,2,21-08-2023,27-08-2023,Late,No,None
13455,3,23-11-2023,27-11-2023,On-time,No,None
13456,6,28-11-2023,04-12-2023,Late,No,None
13457,1,14-03-2023,17-03-2023,On-time,No,None
13458,1,17-09-2023,22-09-2023,Late,No,None
13459,9,18-12-2023,20-12-2023,On-time,No,None
13460,6,04-11-2023,07-11-2023,On-time,No,None
13461,5,12-12-2023,17-12-2023,Late,Yes,Damaged
13462,10,30-06-2023,02-07-2023,On-time,No,None
13463,9,26-11-2023,01-12-2023,Late,Yes,Damaged
13464,4,18-11-2023,22-11-2023,On-time,No,None
13465,2,07-10-2023,09-10-2023,On-time,No,None
13466,10,18-04-2023,23-04-2023,Late,Yes,Late
13467,7,31-07-2023,02-08-2023,On-time,No,None
13468,4,13-07-2023,16-07-2023,On-time,No,None
13469,6,09-12-2023,15-12-2023,Late,No,None
13470,6,13-06-2023,16-06-2023,On-time,No,None
13471,10,03-04-2023,08-04-2023,Late,Yes,Late
13472,1,08-05-2023,13-05-2023,Late,No,None
13473,8,05-07-2023,10-07-2023,Late,Yes,Wrong Item
13474,7,06-07-2023,09-07-2023,On-time,No,None
13475,10,19-11-2023,24-11-2023,Late,No,None
13476,10,08-02-2023,14-02-2023,Late,No,None
13477,9,12-05-2023,16-05-2023,On-time,No,None
13478,4,10-08-2023,15-08-2023,Late,Yes,Wrong Item
13479,7,29-05-2023,04-06-2023,Late,No,None
13480,7,14-12-2023,17-12-2023,On-time,No,None
13481,8,06-06-2023,12-06-2023,Late,Yes,Wrong Item
13482,1,29-12-2023,02-01-2024,On-time,No,None
13483,9,17-01-2023,20-01-2023,On-time,No,None
13484,4,28-11-2023,04-12-2023,Late,Yes,Wrong Item
13485,1,16-10-2023,19-10-2023,On-time,No,None
13486,1,27-11-2023,30-11-2023,On-time,No,None
13487,1,25-12-2023,27-12-2023,On-time,No,None
13488,7,03-09-2023,08-09-2023,Late,No,None
13489,7,08-12-2023,11-12-2023,On-time,No,None
13490,7,01-07-2023,03-07-2023,On-time,No,None
13491,1,03-10-2023,08-10-2023,Late,No,None
13492,9,27-05-2023,29-05-2023,On-time,No,None
13493,1,21-02-2023,27-02-2023,Late,No,None
13494,10,29-01-2023,02-02-2023,On-time,No,None
13495,5,25-04-2023,29-04-2023,On-time,No,None
13496,10,18-02-2023,20-02-2023,On-time,No,None
13497,3,16-12-2023,19-12-2023,On-time,No,None
13498,10,17-09-2023,19-09-2023,On-time,No,None
13499,1,28-09-2023,02-10-2023,On-time,No,None
13500,10,12-08-2023,14-08-2023,On-time,No,None
13501,10,30-12-2023,03-01-2024,On-time,No,None
13502,7,07-04-2023,12-04-2023,Late,No,None
13503,10,26-03-2023,31-03-2023,Late,No,None
13504,9,17-01-2023,19-01-2023,On-time,No,None
13505,9,16-05-2023,22-05-2023,Late,No,None
13506,4,09-06-2023,12-06-2023,On-time,No,None
13507,1,02-09-2023,05-09-2023,On-time,No,None
13508,7,23-04-2023,28-04-2023,Late,No,None
13509,1,22-02-2023,24-02-2023,On-time,No,None
13510,7,05-03-2023,11-03-2023,Late,Yes,Late
13511,4,12-05-2023,14-05-2023,On-time,No,None
13512,7,21-04-2023,26-04-2023,Late,Yes,Wrong Item
13513,8,17-06-2023,22-06-2023,Late,Yes,Late
13514,9,12-08-2023,15-08-2023,On-time,No,None
13515,8,06-02-2023,11-02-2023,Late,No,None
13516,1,03-05-2023,07-05-2023,On-time,No,None
13517,4,14-11-2023,20-11-2023,Late,No,None
13518,8,20-12-2023,22-12-2023,On-time,No,None
13519,4,16-08-2023,22-08-2023,Late,No,None
13520,10,13-08-2023,18-08-2023,Late,No,None
13521,10,15-11-2023,19-11-2023,On-time,No,None
13522,5,29-04-2023,04-05-2023,Late,Yes,Late
13523,3,02-04-2023,04-04-2023,On-time,No,None
13524,7,11-01-2023,15-01-2023,On-time,No,None
13525,3,18-07-2023,20-07-2023,On-time,No,None
13526,3,11-05-2023,15-05-2023,On-time,No,None
13527,4,07-03-2023,09-03-2023,On-time,No,None
13528,8,12-08-2023,16-08-2023,On-time,No,None
13529,1,10-02-2023,16-02-2023,Late,No,None
13530,4,04-07-2023,07-07-2023,On-time,No,None
13531,6,08-06-2023,13-06-2023,Late,Yes,Damaged
13532,5,24-05-2023,29-05-2023,Late,Yes,Wrong Item
13533,9,24-07-2023,27-07-2023,On-time,No,None
13534,5,13-08-2023,15-08-2023,On-time,No,None
13535,7,12-03-2023,15-03-2023,On-time,No,None
13536,9,16-11-2023,22-11-2023,Late,No,None
13537,3,04-04-2023,07-04-2023,On-time,No,None
13538,7,20-11-2023,23-11-2023,On-time,No,None
13539,1,22-10-2023,26-10-2023,On-time,No,None
13540,2,12-04-2023,15-04-2023,On-time,No,None
13541,8,15-10-2023,20-10-2023,Late,Yes,Damaged
13542,9,01-04-2023,06-04-2023,Late,No,None
13543,2,24-06-2023,30-06-2023,Late,No,None
13544,5,19-02-2023,21-02-2023,On-time,No,None
13545,10,25-07-2023,31-07-2023,Late,Yes,Late
13546,6,26-04-2023,29-04-2023,On-time,No,None
13547,1,17-04-2023,19-04-2023,On-time,No,None
13548,5,07-04-2023,12-04-2023,Late,No,None
13549,10,27-08-2023,30-08-2023,On-time,No,None
13550,2,05-12-2023,07-12-2023,On-time,No,None
13551,5,06-07-2023,09-07-2023,On-time,No,None
13552,8,26-05-2023,31-05-2023,Late,No,None
13553,3,24-04-2023,27-04-2023,On-time,No,None
13554,9,08-04-2023,12-04-2023,On-time,No,None
13555,3,04-05-2023,06-05-2023,On-time,No,None
13556,8,05-01-2023,08-01-2023,On-time,No,None
13557,1,21-04-2023,27-04-2023,Late,No,None
13558,4,10-10-2023,16-10-2023,Late,Yes,Wrong Item
13559,5,18-07-2023,20-07-2023,On-time,No,None
13560,3,20-03-2023,25-03-2023,Late,No,None
13561,10,06-12-2023,11-12-2023,Late,No,None
13562,3,07-07-2023,09-07-2023,On-time,No,None
13563,1,31-05-2023,04-06-2023,On-time,No,None
13564,9,02-08-2023,07-08-2023,Late,No,None
13565,7,03-09-2023,06-09-2023,On-time,No,None
13566,1,17-02-2023,22-02-2023,Late,No,None
13567,1,06-05-2023,10-05-2023,On-time,No,None
13568,7,03-04-2023,08-04-2023,Late,No,None
13569,1,08-10-2023,12-10-2023,On-time,No,None
13570,10,24-08-2023,27-08-2023,On-time,No,None
13571,5,17-10-2023,22-10-2023,Late,No,None
13572,7,17-03-2023,21-03-2023,On-time,No,None
13573,5,26-10-2023,28-10-2023,On-time,No,None
13574,6,08-03-2023,14-03-2023,Late,Yes,Late
13575,9,12-03-2023,14-03-2023,On-time,No,None
13576,4,18-07-2023,22-07-2023,On-time,No,None
13577,1,17-02-2023,22-02-2023,Late,No,None
13578,1,26-10-2023,30-10-2023,On-time,No,None
13579,6,02-10-2023,08-10-2023,Late,Yes,Late
13580,2,10-04-2023,12-04-2023,On-time,No,None
13581,10,27-08-2023,30-08-2023,On-time,No,None
13582,5,24-11-2023,29-11-2023,Late,No,None
13583,4,13-09-2023,15-09-2023,On-time,No,None
13584,2,16-04-2023,19-04-2023,On-time,No,None
13585,3,28-12-2023,01-01-2024,On-time,No,None
13586,5,28-01-2023,03-02-2023,Late,No,None
13587,6,21-07-2023,23-07-2023,On-time,No,None
13588,5,27-12-2023,29-12-2023,On-time,No,None
13589,4,21-01-2023,24-01-2023,On-time,No,None
13590,9,01-03-2023,07-03-2023,Late,Yes,Damaged
13591,8,11-03-2023,14-03-2023,On-time,No,None
13592,7,28-09-2023,04-10-2023,Late,Yes,Damaged
13593,5,19-05-2023,25-05-2023,Late,No,None
13594,5,23-02-2023,27-02-2023,On-time,No,None
13595,10,18-01-2023,24-01-2023,Late,Yes,Damaged
13596,6,03-03-2023,07-03-2023,On-time,No,None
13597,2,15-12-2023,19-12-2023,On-time,No,None
13598,10,04-11-2023,07-11-2023,On-time,No,None
13599,4,22-12-2023,26-12-2023,On-time,No,None
13600,9,08-12-2023,13-12-2023,Late,Yes,Late
13601,6,09-07-2023,11-07-2023,On-time,No,None
13602,1,10-11-2023,15-11-2023,Late,No,None
13603,9,25-12-2023,29-12-2023,On-time,No,None
13604,4,29-08-2023,03-09-2023,Late,No,None
13605,2,28-11-2023,01-12-2023,On-time,No,None
13606,2,30-12-2023,04-01-2024,Late,Yes,Late
13607,6,23-08-2023,28-08-2023,Late,No,None
13608,3,03-10-2023,07-10-2023,On-time,No,None
13609,1,24-06-2023,29-06-2023,Late,Yes,Wrong Item
13610,3,24-10-2023,28-10-2023,On-time,No,None
13611,3,25-03-2023,28-03-2023,On-time,No,None
13612,7,14-06-2023,16-06-2023,On-time,No,None
13613,6,29-01-2023,03-02-2023,Late,Yes,Damaged
13614,6,02-04-2023,07-04-2023,Late,Yes,Late
13615,5,01-08-2023,07-08-2023,Late,Yes,Damaged
13616,7,28-03-2023,03-04-2023,Late,Yes,Damaged
13617,5,18-02-2023,21-02-2023,On-time,No,None
13618,3,13-01-2023,17-01-2023,On-time,No,None
13619,9,09-10-2023,15-10-2023,Late,No,None
13620,5,30-06-2023,06-07-2023,Late,No,None
13621,3,30-11-2023,04-12-2023,On-time,No,None
13622,8,22-04-2023,26-04-2023,On-time,No,None
13623,10,15-04-2023,20-04-2023,Late,No,None
13624,6,26-04-2023,28-04-2023,On-time,No,None
13625,6,15-03-2023,18-03-2023,On-time,No,None
13626,10,15-11-2023,17-11-2023,On-time,No,None
13627,6,21-05-2023,27-05-2023,Late,No,None
13628,1,07-11-2023,13-11-2023,Late,Yes,Late
13629,2,10-10-2023,14-10-2023,On-time,No,None
13630,8,03-11-2023,09-11-2023,Late,Yes,Wrong Item
13631,4,08-10-2023,11-10-2023,On-time,No,None
13632,5,25-06-2023,29-06-2023,On-time,No,None
13633,5,06-05-2023,10-05-2023,On-time,No,None
13634,4,27-05-2023,29-05-2023,On-time,No,None
13635,9,01-12-2023,04-12-2023,On-time,No,None
13636,5,19-10-2023,25-10-2023,Late,Yes,Damaged
13637,3,16-09-2023,22-09-2023,Late,Yes,Damaged
13638,9,23-05-2023,27-05-2023,On-time,No,None
13639,8,22-01-2023,25-01-2023,On-time,No,None
13640,1,21-04-2023,24-04-2023,On-time,No,None
13641,7,17-07-2023,19-07-2023,On-time,No,None
13642,3,15-09-2023,19-09-2023,On-time,No,None
13643,8,26-06-2023,30-06-2023,On-time,No,None
13644,6,05-01-2023,07-01-2023,On-time,No,None
13645,6,09-10-2023,12-10-2023,On-time,No,None
13646,7,29-01-2023,31-01-2023,On-time,No,None
13647,4,11-07-2023,17-07-2023,Late,No,None
13648,7,10-12-2023,12-12-2023,On-time,No,None
13649,2,08-05-2023,14-05-2023,Late,No,None
13650,1,23-09-2023,28-09-2023,Late,No,None
13651,8,26-08-2023,28-08-2023,On-time,No,None
13652,9,06-07-2023,12-07-2023,Late,Yes,Late
13653,4,13-02-2023,19-02-2023,Late,Yes,Damaged
13654,6,08-05-2023,12-05-2023,On-time,No,None
13655,7,13-10-2023,16-10-2023,On-time,No,None
13656,10,13-01-2023,18-01-2023,Late,No,None
13657,4,01-04-2023,05-04-2023,On-time,No,None
13658,8,27-09-2023,29-09-2023,On-time,No,None
13659,3,12-12-2023,17-12-2023,Late,No,None
13660,5,18-02-2023,24-02-2023,Late,Yes,Late
13661,1,17-04-2023,22-04-2023,Late,No,None
13662,7,12-01-2023,15-01-2023,On-time,No,None
13663,10,26-06-2023,28-06-2023,On-time,No,None
13664,5,12-08-2023,14-08-2023,On-time,No,None
13665,1,08-05-2023,10-05-2023,On-time,No,None
13666,3,24-09-2023,26-09-2023,On-time,No,None
13667,2,17-12-2023,20-12-2023,On-time,No,None
13668,7,16-05-2023,19-05-2023,On-time,No,None
13669,1,08-06-2023,12-06-2023,On-time,No,None
13670,9,23-06-2023,29-06-2023,Late,No,None
13671,8,30-07-2023,02-08-2023,On-time,No,None
13672,4,16-05-2023,19-05-2023,On-time,No,None
13673,8,05-12-2023,08-12-2023,On-time,No,None
13674,7,30-01-2023,02-02-2023,On-time,No,None
13675,10,23-04-2023,25-04-2023,On-time,No,None
13676,3,15-07-2023,17-07-2023,On-time,No,None
13677,10,27-04-2023,02-05-2023,Late,No,None
13678,9,24-10-2023,27-10-2023,On-time,No,None
13679,8,01-04-2023,03-04-2023,On-time,No,None
13680,3,09-12-2023,13-12-2023,On-time,No,None
13681,2,04-03-2023,09-03-2023,Late,No,None
13682,3,22-08-2023,24-08-2023,On-time,No,None
13683,6,05-02-2023,11-02-2023,Late,Yes,Damaged
13684,4,16-01-2023,22-01-2023,Late,Yes,Wrong Item
13685,3,02-06-2023,07-06-2023,Late,Yes,Damaged
13686,3,30-01-2023,05-02-2023,Late,No,None
13687,5,12-06-2023,16-06-2023,On-time,No,None
13688,7,13-06-2023,16-06-2023,On-time,No,None
13689,8,23-06-2023,28-06-2023,Late,Yes,Late
13690,9,08-05-2023,11-05-2023,On-time,No,None
13691,7,16-10-2023,21-10-2023,Late,No,None
13692,4,25-01-2023,30-01-2023,Late,No,None
13693,3,09-11-2023,14-11-2023,Late,Yes,Wrong Item
13694,1,21-04-2023,27-04-2023,Late,Yes,Damaged
13695,8,05-03-2023,08-03-2023,On-time,No,None
13696,7,06-04-2023,09-04-2023,On-time,No,None
13697,8,10-10-2023,12-10-2023,On-time,No,None
13698,1,14-02-2023,16-02-2023,On-time,No,None
13699,5,12-03-2023,17-03-2023,Late,Yes,Wrong Item
13700,7,07-01-2023,13-01-2023,Late,No,None
13701,10,05-02-2023,09-02-2023,On-time,No,None
13702,9,28-12-2023,31-12-2023,On-time,No,None
13703,3,03-02-2023,05-02-2023,On-time,No,None
13704,10,16-03-2023,19-03-2023,On-time,No,None
13705,10,03-07-2023,08-07-2023,Late,No,None
13706,4,28-06-2023,30-06-2023,On-time,No,None
13707,6,07-03-2023,12-03-2023,Late,No,None
13708,9,20-12-2023,26-12-2023,Late,No,None
13709,9,30-10-2023,03-11-2023,On-time,No,None
13710,5,15-09-2023,19-09-2023,On-time,No,None
13711,5,30-05-2023,05-06-2023,Late,No,None
13712,7,19-01-2023,21-01-2023,On-time,No,None
13713,6,26-07-2023,29-07-2023,On-time,No,None
13714,7,12-09-2023,17-09-2023,Late,No,None
13715,10,09-07-2023,11-07-2023,On-time,No,None
13716,7,10-11-2023,12-11-2023,On-time,No,None
13717,10,11-08-2023,17-08-2023,Late,Yes,Late
13718,8,23-07-2023,26-07-2023,On-time,No,None
13719,2,25-04-2023,01-05-2023,Late,Yes,Late
13720,1,23-04-2023,28-04-2023,Late,No,None
13721,6,20-09-2023,26-09-2023,Late,Yes,Damaged
13722,6,06-04-2023,10-04-2023,On-time,No,None
13723,2,31-12-2023,02-01-2024,On-time,No,None
13724,10,23-08-2023,27-08-2023,On-time,No,None
13725,6,18-04-2023,21-04-2023,On-time,No,None
13726,8,27-06-2023,01-07-2023,On-time,No,None
13727,1,16-10-2023,22-10-2023,Late,Yes,Damaged
13728,9,11-04-2023,13-04-2023,On-time,No,None
13729,1,14-07-2023,16-07-2023,On-time,No,None
13730,9,07-02-2023,13-02-2023,Late,No,None
13731,9,04-09-2023,10-09-2023,Late,No,None
13732,7,17-07-2023,21-07-2023,On-time,No,None
13733,3,13-11-2023,17-11-2023,On-time,No,None
13734,4,24-09-2023,29-09-2023,Late,No,None
13735,10,11-10-2023,15-10-2023,On-time,No,None
13736,6,02-03-2023,08-03-2023,Late,No,None
13737,6,15-10-2023,19-10-2023,On-time,No,None
13738,4,04-09-2023,06-09-2023,On-time,No,None
13739,2,29-10-2023,03-11-2023,Late,No,None
13740,6,18-02-2023,24-02-2023,Late,Yes,Wrong Item
13741,5,11-08-2023,17-08-2023,Late,Yes,Late
13742,2,14-03-2023,20-03-2023,Late,Yes,Late
13743,6,10-09-2023,15-09-2023,Late,No,None
13744,8,14-11-2023,19-11-2023,Late,No,None
13745,10,31-03-2023,02-04-2023,On-time,No,None
13746,7,27-07-2023,30-07-2023,On-time,No,None
13747,4,20-04-2023,25-04-2023,Late,No,None
13748,4,21-03-2023,24-03-2023,On-time,No,None
13749,5,16-09-2023,21-09-2023,Late,No,None
13750,6,14-10-2023,17-10-2023,On-time,No,None
13751,8,18-10-2023,23-10-2023,Late,Yes,Damaged
13752,2,23-06-2023,25-06-2023,On-time,No,None
13753,1,10-10-2023,12-10-2023,On-time,No,None
13754,8,18-02-2023,24-02-2023,Late,Yes,Late
13755,3,19-05-2023,24-05-2023,Late,No,None
13756,4,09-03-2023,11-03-2023,On-time,No,None
13757,5,12-05-2023,15-05-2023,On-time,No,None
13758,1,25-07-2023,30-07-2023,Late,Yes,Late
13759,10,09-10-2023,11-10-2023,On-time,No,None
13760,6,14-02-2023,19-02-2023,Late,No,None
13761,7,19-07-2023,22-07-2023,On-time,No,None
13762,2,06-10-2023,08-10-2023,On-time,No,None
13763,5,19-03-2023,25-03-2023,Late,Yes,Late
13764,2,22-03-2023,25-03-2023,On-time,No,None
13765,2,15-07-2023,19-07-2023,On-time,No,None
13766,9,06-05-2023,12-05-2023,Late,Yes,Late
13767,1,19-10-2023,22-10-2023,On-time,No,None
13768,8,13-11-2023,15-11-2023,On-time,No,None
13769,5,16-12-2023,18-12-2023,On-time,No,None
13770,1,15-09-2023,21-09-2023,Late,No,None
13771,4,16-01-2023,18-01-2023,On-time,No,None
13772,1,11-05-2023,17-05-2023,Late,Yes,Late
13773,2,14-03-2023,20-03-2023,Late,Yes,Damaged
13774,8,20-09-2023,25-09-2023,Late,No,None
13775,7,17-12-2023,20-12-2023,On-time,No,None
13776,9,07-12-2023,10-12-2023,On-time,No,None
13777,9,30-11-2023,05-12-2023,Late,No,None
13778,8,11-06-2023,13-06-2023,On-time,No,None
13779,3,24-09-2023,26-09-2023,On-time,No,None
13780,10,27-10-2023,31-10-2023,On-time,No,None
13781,1,04-01-2023,07-01-2023,On-time,No,None
13782,3,31-03-2023,06-04-2023,Late,Yes,Damaged
13783,3,31-01-2023,05-02-2023,Late,Yes,Wrong Item
13784,3,04-08-2023,08-08-2023,On-time,No,None
13785,8,06-04-2023,10-04-2023,On-time,No,None
13786,8,23-05-2023,25-05-2023,On-time,No,None
13787,3,26-02-2023,04-03-2023,Late,Yes,Wrong Item
13788,1,22-02-2023,28-02-2023,Late,Yes,Wrong Item
13789,8,25-07-2023,31-07-2023,Late,No,None
13790,5,30-01-2023,02-02-2023,On-time,No,None
13791,10,08-04-2023,13-04-2023,Late,No,None
13792,4,09-10-2023,13-10-2023,On-time,No,None
13793,5,16-05-2023,20-05-2023,On-time,No,None
13794,6,31-08-2023,04-09-2023,On-time,No,None
13795,9,09-10-2023,13-10-2023,On-time,No,None
13796,7,27-09-2023,01-10-2023,On-time,No,None
13797,9,21-06-2023,23-06-2023,On-time,No,None
13798,6,02-09-2023,04-09-2023,On-time,No,None
13799,7,17-01-2023,22-01-2023,Late,No,None
13800,9,03-06-2023,06-06-2023,On-time,No,None
13801,2,11-08-2023,17-08-2023,Late,Yes,Late
13802,6,04-03-2023,06-03-2023,On-time,No,None
13803,4,28-05-2023,02-06-2023,Late,No,None
13804,10,18-06-2023,22-06-2023,On-time,No,None
13805,8,25-05-2023,31-05-2023,Late,No,None
13806,7,23-08-2023,25-08-2023,On-time,No,None
13807,2,28-04-2023,30-04-2023,On-time,No,None
13808,8,15-08-2023,20-08-2023,Late,No,None
13809,10,11-11-2023,15-11-2023,On-time,No,None
13810,7,30-09-2023,02-10-2023,On-time,No,None
13811,2,03-06-2023,06-06-2023,On-time,No,None
13812,7,29-07-2023,02-08-2023,On-time,No,None
13813,9,07-07-2023,13-07-2023,Late,No,None
13814,1,07-02-2023,10-02-2023,On-time,No,None
13815,8,05-08-2023,10-08-2023,Late,No,None
13816,8,08-05-2023,14-05-2023,Late,No,None
13817,5,25-06-2023,29-06-2023,On-time,No,None
13818,6,21-09-2023,25-09-2023,On-time,No,None
13819,4,15-01-2023,21-01-2023,Late,No,None
13820,7,12-05-2023,18-05-2023,Late,No,None
13821,9,13-03-2023,18-03-2023,Late,No,None
13822,8,27-01-2023,01-02-2023,Late,Yes,Late
13823,2,11-10-2023,17-10-2023,Late,No,None
13824,7,08-09-2023,10-09-2023,On-time,No,None
13825,3,12-01-2023,18-01-2023,Late,No,None
13826,4,08-09-2023,14-09-2023,Late,Yes,Damaged
13827,6,20-05-2023,26-05-2023,Late,No,None
13828,1,10-02-2023,16-02-2023,Late,No,None
13829,7,26-06-2023,01-07-2023,Late,No,None
13830,5,20-04-2023,26-04-2023,Late,No,None
13831,1,15-12-2023,17-12-2023,On-time,No,None
13832,3,12-10-2023,16-10-2023,On-time,No,None
13833,7,23-01-2023,28-01-2023,Late,No,None
13834,9,24-05-2023,29-05-2023,Late,No,None
13835,4,28-01-2023,30-01-2023,On-time,No,None
13836,4,26-11-2023,30-11-2023,On-time,No,None
13837,4,15-11-2023,20-11-2023,Late,No,None
13838,10,10-02-2023,16-02-2023,Late,Yes,Late
13839,7,26-06-2023,30-06-2023,On-time,No,None
