Order_ID,Customer_ID,Product_ID,Campaign_ID,Quantity,Order_Date,Sales,Discount,Profit
9191,3563,1063,4,2,2023-04-29,4045.79,17.06%,1895.79
9192,3199,1837,107,1,2023-10-12,1257.93,3.96%,561.93
9193,4505,1369,190,3,2023-11-26,1097.48,2.72%,542.48
9194,7986,909,77,1,2023-05-08,1926.14,14.29%,538.14
9195,6735,683,159,3,2023-04-11,3698.19,28.73%,881.19
9196,6990,1875,54,2,2023-01-22,6248.91,10.34%,3020.91
9197,2948,374,31,2,2023-09-27,5672.35,0.03%,2600.35
9198,4124,1735,160,3,2023-09-28,7048.35,24.64%,2797.35
9199,4784,1503,168,1,2023-03-31,3019.06,19.83%,1197.06
9200,5600,1218,4,4,2023-02-28,6526.65,21.66%,1710.65
9201,72,1132,103,2,2023-01-01,7178.15,22.45%,3280.15
9202,9329,1965,7,3,2023-01-12,4207.22,6.71%,748.22
9203,5517,1668,184,2,2023-06-24,1491.89,15.39%,303.89
9204,8235,1409,57,4,2023-07-02,10198.24,12.52%,4410.24
9205,4361,756,174,2,2023-12-09,1303.62,10.12%,407.62
9206,1832,1135,118,2,2023-08-23,4491.22,25.98%,2187.22
9207,46,1920,177,3,2023-03-02,2658.5,29.98%,1131.5
9208,8175,1596,50,3,2023-07-18,10552.36,26.46%,5203.36
9209,7393,1330,113,2,2023-12-04,4071.66,4.71%,807.66
9210,6072,343,124,2,2023-08-05,1920.7,19.90%,762.7
9211,1676,1327,177,2,2023-01-23,2831.86,5.95%,1151.86
9212,7269,17,80,2,2023-03-19,1246.49,3.40%,466.49
9213,6382,1878,171,4,2023-05-20,12277.29,29.69%,5653.29
9214,6745,675,65,1,2023-01-02,482,26.66%,155
9215,9462,520,134,3,2023-06-16,789.05,19.31%,255.05
9216,6835,568,86,2,2023-06-09,2254.7,14.40%,1086.7
9217,3024,1724,30,2,2023-05-29,5455.98,18.48%,2179.98
9218,2791,1207,72,2,2023-12-25,4657.65,17.12%,2291.65
9219,6344,263,195,4,2023-01-27,3943.25,8.49%,1887.25
9220,1013,1089,182,2,2023-09-02,5162.26,26.40%,2174.26
9221,4590,281,25,4,2023-02-08,8147.07,26.48%,2015.07
9222,3508,499,170,4,2023-10-26,5303.25,21.84%,2403.25
9223,4803,1560,124,2,2023-03-26,1214.56,7.53%,500.56
9224,2072,1650,72,3,2023-05-24,9620.51,27.56%,4679.51
9225,7531,97,127,1,2023-08-27,1376.27,28.21%,573.27
9226,2318,1483,189,2,2023-01-07,1690.96,11.35%,304.96
9227,5348,1632,166,1,2023-08-05,2831.1,13.52%,849.1
9228,2176,1373,36,2,2023-01-11,4263.9,11.31%,1857.9
9229,9979,577,41,3,2023-03-16,1450.53,22.52%,397.53
9230,2373,1327,47,1,2023-06-29,1668.75,14.79%,828.75
9231,6803,648,31,2,2023-08-23,4625.8,16.29%,1657.8
9232,5226,173,2,4,2023-08-19,4585.73,21.49%,1245.73
9233,9653,413,68,2,2023-04-10,3830.94,21.14%,740.94
9234,6229,31,162,3,2023-06-18,2144.8,9.72%,1034.8
9235,5122,1849,8,3,2023-04-09,5602.63,1.75%,1096.63
9236,8051,483,56,2,2023-07-20,3659.57,26.37%,1065.57
9237,7733,135,96,3,2023-04-09,4064.92,1.38%,1646.92
9238,9657,159,11,4,2023-01-18,6147.45,1.48%,1299.45
9239,5145,621,70,4,2023-09-15,7717.65,28.13%,2485.65
9240,9251,242,74,2,2023-01-14,1219.16,16.85%,371.16
9241,6813,1212,196,4,2023-09-17,6184.36,15.18%,2492.36
9242,9164,1208,67,1,2023-10-12,605.47,15.13%,276.47
9243,7825,1696,140,1,2023-04-25,286.93,6.21%,135.93
9244,5456,606,189,1,2023-04-02,2939.4,3.97%,1339.4
9245,2505,1341,1,4,2023-07-28,11728.91,27.70%,5824.91
9246,9091,189,92,1,2023-04-06,1327.5,28.80%,541.5
9247,1503,1612,11,3,2023-07-22,9032.78,25.79%,4106.78
9248,7043,1379,30,2,2023-08-28,295.73,18.59%,61.73
9249,8535,448,104,2,2023-06-12,4738.3,28.59%,1886.3
9250,3861,266,130,1,2023-02-18,2786.09,14.45%,957.09
9251,7859,1434,134,4,2023-12-08,2233.4,21.89%,437.4
9252,7520,1093,152,2,2023-12-28,4080.66,4.37%,1216.66
9253,2861,599,36,2,2023-07-19,782.84,17.39%,332.84
9254,1249,1353,130,3,2023-01-07,1964.49,25.82%,779.49
9255,7084,1121,195,2,2023-08-10,6058.47,7.91%,2240.47
9256,9401,254,154,4,2023-03-01,8782.86,17.58%,1730.86
9257,5011,805,157,1,2023-08-27,825.44,28.95%,190.44
9258,6306,926,116,3,2023-09-19,7328.68,0.07%,1499.68
9259,5763,1889,128,3,2023-10-14,2348.69,6.73%,1121.69
9260,4391,1538,50,1,2023-02-15,1925.83,13.52%,544.83
9261,2140,1322,7,1,2023-09-02,2943.54,25.93%,1350.54
9262,9803,196,60,2,2023-10-05,5097.62,18.70%,2177.62
9263,7336,986,68,4,2023-11-14,4207.31,28.62%,1667.31
9264,8749,1886,79,1,2023-11-22,371.49,13.45%,126.49
9265,6119,931,151,1,2023-10-25,2443.85,8.77%,1100.85
9266,3995,650,108,4,2023-04-24,7180.91,25.18%,3320.91
9267,1153,1567,150,2,2023-05-22,3313.89,27.24%,589.89
9268,3745,1743,127,2,2023-07-14,3930.31,27.27%,1064.31
9269,3622,469,71,4,2023-01-28,15581.86,10.17%,7621.86
9270,5891,1542,50,1,2023-05-31,483.44,3.60%,228.44
9271,9165,1089,102,1,2023-08-19,2080.66,14.09%,586.66
9272,3908,761,89,2,2023-06-12,4278.34,10.64%,1336.34
9273,3729,1738,48,1,2023-05-07,195.17,25.34%,88.17
9274,7748,898,15,3,2023-08-12,4180.64,17.51%,922.64
9275,3067,1528,134,1,2023-07-11,1912.13,21.04%,807.13
9276,9484,1417,59,2,2023-09-30,5120.73,4.74%,1410.73
9277,2861,593,80,3,2023-01-28,10254.22,28.84%,4902.22
9278,164,1872,154,2,2023-09-26,5060.64,29.14%,2346.64
9279,1715,1474,167,1,2023-10-07,325.36,8.73%,60.36
9280,3463,336,72,4,2023-12-01,10793.93,12.63%,5109.93
9281,1441,1891,155,3,2023-12-29,997.94,26.02%,349.94
9282,5314,1595,115,4,2023-04-01,2300.32,1.23%,952.32
9283,8993,1913,126,1,2023-02-17,1517.59,5.76%,682.59
9284,6228,732,193,3,2023-11-17,2213.24,25.48%,428.24
9285,2661,1267,171,4,2023-12-21,9687.24,19.07%,2611.24
9286,1691,653,169,1,2023-06-29,2710.48,18.44%,986.48
9287,234,262,189,2,2023-12-16,352.52,16.88%,106.52
9288,1877,1433,32,3,2023-05-04,2959.8,29.91%,1093.8
9289,9154,1471,3,4,2023-01-20,2718.37,26.61%,850.37
9290,3371,1211,189,1,2023-07-27,406.31,5.69%,148.31
9291,6340,743,145,1,2023-02-17,2185.4,12.96%,776.4
9292,5110,1626,137,3,2023-03-19,2383,6.15%,940
9293,1046,1900,185,1,2023-05-13,2066.37,9.89%,355.37
9294,6092,942,114,3,2023-09-01,856.48,26.47%,244.48
9295,4482,246,48,4,2023-08-28,8057.84,28.70%,3757.84
9296,4460,911,7,4,2023-01-11,6914.04,16.95%,2270.04
9297,8034,1858,32,3,2023-04-25,4714.24,10.57%,2101.24
9298,6418,1366,93,1,2023-10-05,1940.33,19.08%,818.33
9299,1408,42,58,4,2023-01-13,9537.9,21.07%,4421.9
9300,208,657,111,2,2023-06-15,5260.03,21.96%,2230.03
9301,4371,383,133,2,2023-06-02,3643.48,1.63%,789.48
9302,7151,1047,98,4,2023-11-27,4889.89,20.82%,2061.89
9303,9945,1679,39,2,2023-09-08,3517.64,0.15%,1527.64
9304,8688,1958,143,2,2023-12-02,3162.53,10.94%,968.53
9305,902,1592,114,3,2023-01-28,9089.73,27.88%,4229.73
9306,7084,1442,70,2,2023-12-07,1998.08,27.55%,530.08
9307,1750,1758,108,3,2023-09-07,5789.56,15.84%,1529.56
9308,8652,577,32,1,2023-03-11,489.23,7.25%,138.23
9309,4490,1385,181,1,2023-12-15,1085.91,16.19%,528.91
9310,9109,848,187,1,2023-06-03,2964.43,5.94%,996.43
9311,6583,1241,131,1,2023-08-27,1782.78,12.00%,366.78
9312,8031,624,153,4,2023-01-16,10094.66,23.34%,3502.66
9313,4735,1006,57,2,2023-03-13,4423.91,9.89%,1577.91
9314,4666,762,51,3,2023-08-08,755.88,23.69%,344.88
9315,2195,1111,17,4,2023-03-28,6121.17,22.48%,2281.17
9316,7127,993,175,2,2023-12-29,7395.84,27.40%,3603.84
9317,960,290,126,3,2023-10-31,4373.3,21.93%,1808.3
9318,8586,1481,11,2,2023-01-31,6728.94,17.80%,3286.94
9319,4539,912,163,1,2023-05-11,578.8,20.78%,246.8
9320,4059,1381,134,4,2023-09-29,10607.02,8.43%,5135.02
9321,4843,1970,153,1,2023-09-26,1389.73,28.15%,305.73
9322,2178,1648,145,2,2023-07-16,2878.77,3.25%,640.77
9323,1800,1989,183,2,2023-01-24,4185.09,20.51%,1343.09
9324,7571,1777,106,1,2023-04-27,1147.42,18.95%,443.42
9325,8697,1962,158,1,2023-03-14,1297.91,23.74%,618.91
9326,720,446,10,4,2023-03-20,13145.42,1.70%,6077.42
9327,1988,1292,156,1,2023-05-14,2403.64,4.96%,899.64
9328,5774,965,195,4,2023-12-10,6251.14,15.54%,2967.14
9329,9067,1623,183,1,2023-12-30,2289.26,21.99%,593.26
9330,2879,584,80,3,2023-12-23,1818.78,2.95%,717.78
9331,8826,1763,128,2,2023-09-12,4631.11,8.71%,1129.11
9332,2421,1152,154,4,2023-12-20,13561.07,29.23%,6721.07
9333,1325,80,81,4,2023-03-07,8187.64,18.01%,3567.64
9334,1009,84,41,4,2023-01-05,3369.01,17.64%,1433.01
9335,9332,540,61,1,2023-08-08,622.33,2.38%,303.33
9336,404,1438,121,1,2023-04-15,2190.02,29.31%,567.02
9337,6234,1483,185,2,2023-12-30,2360.05,21.48%,974.05
9338,8888,1842,45,4,2023-05-26,3710.46,21.91%,758.46
9339,9100,401,28,3,2023-02-12,1170.71,29.84%,426.71
9340,6773,650,148,1,2023-07-12,1430.29,23.77%,465.29
9341,6591,984,38,2,2023-10-15,1733.29,1.41%,741.29
9342,121,503,94,1,2023-01-05,2478.31,21.24%,830.31
9343,6461,351,141,4,2023-09-22,8090.47,18.50%,1514.47
9344,6282,523,141,2,2023-01-23,5277.7,13.19%,1345.7
9345,5863,1711,32,2,2023-12-19,2145.26,1.61%,909.26
9346,2866,648,91,2,2023-05-23,4770.75,16.97%,1802.75
9347,3732,1055,151,1,2023-11-07,2047.96,4.80%,1011.96
9348,3592,357,55,4,2023-07-31,517.96,14.35%,97.96
9349,4487,1701,165,2,2023-02-18,6936.18,3.99%,3466.18
9350,7173,161,96,3,2023-03-08,4576.2,23.82%,874.2
9351,2415,649,144,4,2023-03-30,7386.73,7.16%,1498.73
9352,9033,686,11,3,2023-09-15,6091.76,4.38%,2116.76
9353,6636,1019,84,3,2023-09-20,3691.75,16.63%,1111.75
9354,2806,1923,11,2,2023-10-16,1540.58,6.76%,548.58
9355,6666,1521,113,2,2023-09-14,4063.46,29.38%,755.46
9356,5362,269,153,2,2023-06-01,706.47,18.46%,306.47
9357,1466,1268,109,2,2023-03-01,5983.44,21.77%,2039.44
9358,404,1436,36,4,2023-06-09,13018.07,18.70%,5658.07
9359,6571,564,173,1,2023-09-04,2564.52,15.32%,889.52
9360,8605,1213,52,4,2023-03-04,3590.43,8.09%,1310.43
9361,9730,1944,163,4,2023-05-23,2994.89,10.17%,1406.89
9362,4250,10,25,2,2023-06-14,5018.68,4.47%,2078.68
9363,6347,682,130,4,2023-04-07,3018.75,29.33%,682.75
9364,8409,165,178,4,2023-12-01,796.83,4.21%,356.83
9365,6626,527,27,3,2023-10-06,9901.42,29.16%,4579.42
9366,9217,362,178,2,2023-11-13,1249.37,8.41%,605.37
9367,2814,1692,36,3,2023-04-18,5001.01,7.00%,2433.01
9368,806,677,147,2,2023-07-26,6684.45,29.98%,2808.45
9369,3350,193,106,2,2023-08-26,2659.65,2.83%,543.65
9370,7362,1421,26,2,2023-09-20,5791.6,24.22%,2211.6
9371,2817,827,161,3,2023-10-14,2937.23,19.04%,1197.23
9372,9464,1988,132,1,2023-09-04,2092.38,20.66%,1028.38
9373,6232,1080,194,1,2023-03-22,3273.63,9.66%,1413.63
9374,8626,488,158,3,2023-09-04,7900.17,17.73%,2650.17
9375,7421,286,66,4,2023-10-10,9964.84,20.40%,2472.84
9376,8621,1268,184,2,2023-11-12,5755.75,16.75%,1811.75
9377,9380,1088,10,4,2023-10-21,1462.65,18.78%,590.65
9378,4258,835,168,4,2023-04-18,3361.2,6.92%,1129.2
9379,2313,1300,72,1,2023-05-22,1353.95,15.83%,505.95
9380,1996,1270,57,1,2023-06-17,2623.3,4.45%,1158.3
9381,4996,1123,49,3,2023-05-10,4656.43,4.24%,2082.43
9382,1743,1534,194,2,2023-06-26,2408.61,12.29%,1130.61
9383,9535,1307,93,3,2023-05-01,3446.08,17.21%,1430.08
9384,1156,880,19,2,2023-12-28,629.68,15.21%,185.68
9385,3205,1164,149,4,2023-10-21,10124.47,12.02%,2548.47
9386,8586,109,200,4,2023-07-12,3970.65,12.05%,1842.65
9387,6764,243,56,2,2023-09-14,1666.82,15.36%,692.82
9388,6948,1065,189,1,2023-08-07,748.98,19.06%,253.98
9389,7203,1744,152,3,2023-07-27,7329.96,19.92%,2022.96
9390,4818,1248,143,4,2023-12-05,3306.65,25.08%,882.65
9391,2041,51,6,1,2023-01-04,2060.5,15.05%,797.5
9392,2079,1377,43,3,2023-05-01,3217.65,10.94%,1030.65
9393,2865,80,77,4,2023-01-02,7031.28,26.68%,2411.28
9394,5830,1565,197,2,2023-09-06,6419.1,5.42%,3175.1
9395,6250,347,44,1,2023-05-15,304.43,19.00%,139.43
9396,7443,1759,109,4,2023-12-30,3785.5,7.25%,1873.5
9397,5216,51,128,4,2023-10-30,8605.86,22.43%,3553.86
9398,5113,1339,80,1,2023-05-26,436.97,28.42%,89.97
9399,6938,600,20,2,2023-12-02,3997.56,27.82%,1033.56
9400,4257,896,3,3,2023-12-01,4339,14.51%,1921
9401,9522,1183,133,4,2023-09-21,15095.07,29.95%,7179.07
9402,9839,649,103,4,2023-11-25,7694.39,1.08%,1806.39
9403,7892,1133,169,2,2023-03-23,4278.27,22.83%,1906.27
9404,6340,454,159,2,2023-08-14,4393.55,18.83%,805.55
9405,2386,1310,94,4,2023-03-31,2898.09,29.26%,942.09
9406,5430,90,78,1,2023-04-15,661.01,27.54%,173.01
9407,5299,1320,175,2,2023-07-22,2918.38,6.35%,588.38
9408,3306,1543,93,4,2023-02-27,6216.72,3.28%,2720.72
9409,3321,456,197,4,2023-10-22,10708.24,2.56%,3812.24
9410,6276,955,4,4,2023-03-03,4283.13,21.60%,1491.13
9411,6393,1163,96,3,2023-01-02,864.68,4.58%,426.68
9412,3527,1539,155,2,2023-10-13,4849.19,29.19%,1567.19
9413,6643,1924,97,4,2023-09-26,7236.13,24.82%,2236.13
9414,4915,1789,199,2,2023-03-04,1214.77,6.77%,410.77
9415,9464,1249,114,4,2023-01-27,9502.96,2.77%,2378.96
9416,1288,1044,122,3,2023-03-28,7162.02,18.48%,2194.02
9417,4945,1797,71,2,2023-06-06,561.17,8.93%,247.17
9418,361,674,38,2,2023-01-01,659.19,26.67%,301.19
9419,1975,1678,87,4,2023-09-25,10821.82,6.36%,3881.82
9420,3465,1421,84,2,2023-11-23,5964.13,18.93%,2384.13
9421,2227,445,151,4,2023-01-07,9548.57,12.63%,4584.57
9422,5045,433,48,3,2023-12-07,6628.39,15.57%,1759.39
9423,5626,45,36,4,2023-07-05,11306.33,24.78%,4490.33
9424,1851,1845,46,4,2023-12-31,5211.67,12.67%,1219.67
9425,5933,1304,4,3,2023-12-13,4389.76,27.48%,1395.76
9426,3906,222,63,4,2023-09-12,7606.35,29.27%,1458.35
9427,3776,1215,162,4,2023-05-30,1618.38,16.57%,390.38
9428,818,1995,82,2,2023-09-11,2161.47,6.67%,573.47
9429,2147,1545,157,2,2023-12-07,4060.42,11.21%,934.42
9430,7775,703,54,3,2023-01-19,6656.6,5.01%,1805.6
9431,8373,312,190,4,2023-04-12,1715.32,12.04%,551.32
9432,7097,333,114,3,2023-10-17,6155.28,22.87%,1937.28
9433,7834,1357,19,2,2023-02-16,2174.35,15.03%,608.35
9434,4470,199,119,4,2023-03-08,8847.28,7.58%,2811.28
9435,5956,1408,157,3,2023-07-14,2423.58,0.34%,410.58
9436,4720,1739,61,2,2023-03-09,430.85,10.16%,176.85
9437,7851,511,123,1,2023-06-21,661.53,6.30%,229.53
9438,6015,128,87,4,2023-04-02,4566.43,24.82%,1742.43
9439,4959,1137,27,3,2023-08-17,8453.55,21.45%,3107.55
9440,6266,1066,18,1,2023-04-14,1073.24,13.76%,429.24
9441,442,513,92,4,2023-08-08,11738.17,14.04%,5386.17
9442,7885,1088,9,2,2023-11-10,789.22,7.23%,353.22
9443,9855,1244,89,3,2023-06-15,9243.85,4.52%,3657.85
9444,7659,584,104,4,2023-06-27,2130.37,22.67%,662.37
9445,9063,1551,91,3,2023-09-08,1607.49,19.36%,785.49
9446,3213,837,17,4,2023-02-18,9484.85,25.46%,1768.85
9447,9849,406,128,4,2023-09-24,10250.33,29.28%,2594.33
9448,1897,1428,69,1,2023-05-09,3388.29,11.89%,1646.29
9449,1090,964,197,4,2023-09-09,8086.66,11.90%,3134.66
9450,8675,506,29,3,2023-11-20,8637.65,29.92%,3321.65
9451,309,1837,34,4,2023-10-29,4654.65,27.22%,1870.65
9452,8785,1113,40,4,2023-06-27,7332.89,10.29%,1856.89
9453,1019,1616,158,1,2023-09-07,2302.5,29.56%,478.5
9454,4494,168,28,3,2023-10-15,4598.98,21.22%,1181.98
9455,3262,430,44,2,2023-09-18,2557.2,21.64%,809.2
9456,7085,1627,32,1,2023-07-08,2220.38,7.59%,1052.38
9457,4291,575,37,3,2023-11-01,1310.51,18.68%,644.51
9458,7102,1885,49,1,2023-10-26,1111.34,12.51%,337.34
9459,1358,1932,62,1,2023-09-10,919.37,11.60%,421.37
9460,83,1716,160,4,2023-07-10,9532.27,23.18%,2496.27
9461,8443,1799,188,2,2023-01-15,2292.49,12.37%,1050.49
9462,9286,216,165,1,2023-06-10,1046.05,11.90%,422.05
9463,5412,1335,8,3,2023-05-28,3498.98,27.79%,1653.98
9464,2388,1413,89,1,2023-08-05,1635.22,22.10%,371.22
9465,1409,1583,44,2,2023-08-14,2220.75,6.05%,828.75
9466,9674,490,119,1,2023-03-04,1939.27,21.94%,696.27
9467,9291,865,98,4,2023-03-14,13513.17,23.90%,5601.17
9468,3729,1190,19,4,2023-10-27,8422.16,6.25%,2174.16
9469,5295,872,127,3,2023-09-29,5875.68,4.38%,2854.68
9470,8925,1835,121,1,2023-05-21,1944.46,8.45%,778.46
9471,323,1734,24,2,2023-08-31,2843.98,29.56%,1409.98
9472,2058,136,107,2,2023-09-05,1478.69,6.48%,262.69
9473,3061,1878,95,1,2023-06-05,2115.19,26.75%,459.19
9474,3701,690,22,3,2023-06-15,6031.29,12.21%,2941.29
9475,5636,886,67,1,2023-11-29,2104.18,1.80%,670.18
9476,3385,590,193,4,2023-06-27,5628.27,6.84%,1188.27
9477,9454,1929,74,4,2023-11-27,12247.7,25.24%,5807.7
9478,8998,1165,198,3,2023-04-01,5675.75,19.55%,2600.75
9479,9726,818,42,4,2023-11-08,2151.43,25.80%,759.43
9480,4226,1120,118,3,2023-06-03,933.28,20.38%,225.28
9481,3457,846,175,1,2023-01-30,2013,10.59%,807
9482,3665,163,61,1,2023-10-29,2004.88,1.00%,484.88
9483,3097,25,71,2,2023-11-04,3586.37,19.73%,1126.37
9484,7429,445,73,1,2023-09-04,2360.5,5.78%,1119.5
9485,7566,31,161,2,2023-08-01,1308.46,5.83%,568.46
9486,4660,1783,184,4,2023-11-25,8436.12,23.26%,3752.12
9487,9546,561,77,4,2023-08-26,4693.48,0.42%,1213.48
9488,149,683,178,3,2023-11-28,3551.35,29.29%,734.35
9489,5731,301,39,4,2023-07-26,2938.74,6.19%,818.74
9490,7164,628,169,2,2023-07-29,1236.2,3.39%,532.2
9491,9976,212,113,2,2023-09-20,7206.28,20.36%,3418.28
9492,6263,1514,120,2,2023-12-15,6222.62,6.24%,2424.62
9493,5554,1381,43,1,2023-06-03,2506.18,27.83%,1138.18
9494,615,1031,123,1,2023-08-21,2819.84,24.14%,1072.84
9495,8432,1525,50,3,2023-01-27,9794.22,9.98%,4505.22
9496,913,1226,159,4,2023-11-11,8452.71,21.58%,4156.71
9497,3014,646,123,3,2023-08-14,6653.08,19.01%,1397.08
9498,5410,1241,26,2,2023-06-22,3433.16,22.37%,601.16
9499,159,1842,189,2,2023-06-15,2913.73,11.34%,1437.73
9500,548,454,177,1,2023-01-11,3499.71,18.79%,1705.71
9501,5133,301,81,3,2023-10-05,2073.8,17.75%,483.8
9502,2901,694,2,3,2023-12-18,9058.84,7.79%,4012.84
9503,7675,636,90,3,2023-08-16,9890.34,8.53%,4052.34
9504,2266,1169,110,1,2023-09-10,654.73,27.76%,232.73
9505,8947,1878,6,2,2023-09-25,5107.92,2.24%,1795.92
9506,735,343,147,1,2023-11-13,882.74,23.03%,303.74
9507,3792,413,148,3,2023-07-07,8008.41,25.33%,3373.41
9508,4318,704,73,2,2023-02-06,2914.84,16.89%,1346.84
9509,1925,1479,194,2,2023-01-18,2437.48,3.70%,1035.48
9510,524,611,158,4,2023-02-27,3816.33,1.03%,1356.33
9511,9703,632,161,3,2023-08-09,7472.5,1.87%,1667.5
9512,5925,871,154,2,2023-10-13,2850.89,8.74%,770.89
9513,8810,116,62,3,2023-01-14,10608.36,5.57%,5055.36
9514,861,1428,48,3,2023-07-29,9271.3,12.80%,4045.3
9515,6185,794,121,1,2023-10-16,2432.16,0.78%,885.16
9516,7493,477,100,4,2023-11-25,12455.32,26.00%,6123.32
9517,5881,1949,143,4,2023-08-24,9264.85,26.57%,2844.85
9518,7902,1287,98,4,2023-02-19,4894.63,4.87%,1930.63
9519,1308,383,107,2,2023-05-15,4572.31,3.80%,1718.31
9520,6347,1186,143,3,2023-05-07,989.22,3.10%,341.22
9521,2822,517,58,3,2023-07-06,6397.35,27.02%,2026.35
9522,3866,1229,183,2,2023-11-19,2281.09,26.63%,551.09
9523,6926,390,192,3,2023-05-14,4486.58,19.22%,1627.58
9524,8227,480,167,1,2023-01-03,323.07,3.50%,56.07
9525,2101,289,42,1,2023-09-28,1058.09,26.99%,353.09
9526,9572,683,3,1,2023-11-05,1640.82,23.38%,701.82
9527,437,955,75,3,2023-04-16,4178.98,1.14%,2084.98
9528,2573,1825,159,1,2023-11-03,3613.97,25.79%,1711.97
9529,4363,1235,135,1,2023-10-06,2288.31,5.38%,625.31
9530,309,1897,150,2,2023-07-12,2226.21,25.25%,552.21
9531,492,1213,42,3,2023-01-25,2684.67,25.35%,974.67
9532,5309,1170,188,1,2023-12-29,2690.24,15.83%,737.24
9533,522,142,104,1,2023-12-19,1078.1,8.55%,373.1
9534,1915,1941,14,3,2023-01-04,9182.94,19.50%,4589.94
9535,2926,935,181,3,2023-07-01,5214.16,21.16%,2463.16
9536,9561,1954,71,3,2023-02-14,5261.63,27.14%,2159.63
9537,3291,1183,157,1,2023-06-10,3123.64,25.24%,1144.64
9538,3230,81,115,2,2023-06-10,695.71,1.27%,255.71
9539,3578,1159,113,2,2023-12-26,2836.97,23.42%,1384.97
9540,5610,1365,119,3,2023-09-10,1273.01,2.51%,319.01
9541,2572,1095,147,1,2023-01-24,1891.13,26.43%,392.13
9542,233,1665,71,1,2023-12-18,2826.78,1.44%,987.78
9543,9815,342,150,4,2023-02-14,9538.67,28.69%,3438.67
9544,2653,278,155,2,2023-11-08,3618.33,28.78%,1744.33
9545,6251,1111,44,3,2023-10-28,5662.65,17.22%,2782.65
9546,1217,92,122,3,2023-02-10,6850.4,19.55%,1912.4
9547,3540,191,161,3,2023-08-08,2919.39,20.88%,786.39
9548,522,1256,14,1,2023-07-22,946.06,22.00%,370.06
9549,3067,1470,18,1,2023-10-13,2150.65,13.07%,1067.65
9550,341,1280,178,3,2023-03-29,972.48,10.60%,438.48
9551,8251,1582,107,4,2023-06-30,5805.34,16.60%,1153.34
9552,3254,569,199,1,2023-08-06,205.16,4.92%,95.16
9553,4682,734,170,2,2023-11-18,3542.96,27.03%,1670.96
9554,5634,173,33,2,2023-12-20,2442.8,18.56%,772.8
9555,243,1738,11,3,2023-07-27,467.72,28.61%,146.72
9556,228,1868,65,1,2023-09-04,2581.85,12.93%,991.85
9557,6704,1005,90,3,2023-05-10,11524.57,17.06%,5539.57
9558,2603,464,71,4,2023-05-02,7266.66,3.42%,1826.66
9559,8319,469,162,1,2023-01-07,3316.21,5.63%,1326.21
9560,4431,1549,136,2,2023-02-20,3502.43,2.46%,1302.43
9561,4854,1519,64,1,2023-11-11,1463.37,20.69%,463.37
9562,9624,964,93,2,2023-07-25,4223.01,21.02%,1747.01
9563,2169,1829,122,2,2023-10-15,2871.82,23.63%,947.82
9564,2749,1630,200,2,2023-06-30,3874.99,22.83%,858.99
9565,1309,986,35,4,2023-06-13,4812.7,28.36%,2272.7
9566,1594,1166,116,2,2023-07-29,866.54,6.57%,236.54
9567,1494,293,46,4,2023-03-18,2464.3,3.22%,1008.3
9568,7884,1787,147,1,2023-07-21,655.56,26.89%,325.56
9569,4778,1497,191,3,2023-08-27,2569.57,7.02%,736.57
9570,6439,1639,40,1,2023-09-25,1112.13,23.43%,412.13
9571,7109,347,123,3,2023-09-16,857.98,28.35%,362.98
9572,8439,1294,42,2,2023-08-02,6953.88,11.42%,3361.88
9573,1083,450,44,2,2023-03-25,1203.6,14.56%,569.6
9574,9674,706,174,2,2023-03-14,4768.46,6.72%,2368.46
9575,11,673,84,4,2023-04-18,11451.38,17.78%,4579.38
9576,2007,898,169,2,2023-03-01,2670.04,4.43%,498.04
9577,3530,994,143,4,2023-04-30,6637.75,0.34%,1561.75
9578,2293,1280,145,4,2023-11-18,1373.82,26.82%,661.82
9579,945,1717,52,1,2023-12-11,2034.56,8.31%,754.56
9580,8627,1625,68,1,2023-02-21,1946.48,5.17%,608.48
9581,6249,55,130,2,2023-08-24,5433.35,23.26%,2373.35
9582,2290,1531,135,4,2023-05-15,1509.76,16.84%,741.76
9583,3344,173,147,4,2023-11-09,5933.11,10.47%,2593.11
9584,2567,1829,182,1,2023-07-14,1365.28,15.58%,403.28
9585,1760,1179,76,3,2023-03-22,1902.52,4.03%,480.52
9586,5164,730,78,3,2023-12-10,8403.04,25.93%,3267.04
9587,3876,1204,126,3,2023-02-20,1521.87,7.53%,372.87
9588,2229,1007,5,1,2023-05-15,1934.38,18.52%,915.38
9589,8460,854,154,1,2023-04-25,2051.4,20.59%,550.4
9590,7020,639,148,4,2023-08-26,12110.94,3.61%,5182.94
9591,4478,1396,12,1,2023-01-15,526.16,0.21%,105.16
9592,5918,1022,71,1,2023-12-17,1997.9,17.01%,475.9
9593,515,1711,24,3,2023-09-26,3223.73,12.31%,1369.73
9594,1744,1082,1,3,2023-09-24,9506.07,29.67%,4076.07
9595,9122,647,23,2,2023-12-21,1331.41,17.64%,637.41
9596,7857,1165,114,2,2023-01-14,4085.91,26.95%,2035.91
9597,1449,48,137,3,2023-07-29,9877.42,14.14%,4345.42
9598,3888,1907,140,2,2023-10-16,1546.77,18.55%,402.77
9599,199,668,68,2,2023-01-09,1789.13,15.69%,655.13
9600,1781,429,104,3,2023-02-05,7176.89,8.23%,1392.89
9601,4901,1720,4,4,2023-10-04,1158.84,7.83%,482.84
9602,4423,1500,55,1,2023-08-16,1019.88,25.49%,414.88
